Agno;Tipo Institucion;Matricula primer agno hombres;Matricula primer agno mujeres
2010;Univ.;13;33
2010;Univ.;7;9
2010;Univ.;28;18
2010;Univ.;42;11
2010;Univ.;10;24
2010;Univ.;24;12
2010;Univ.;;
2010;Univ.;15;31
2010;Univ.;;
2010;Univ.;31;34
2010;Univ.;9;30
2010;Univ.;3;30
2010;Univ.;24;11
2010;Univ.;23;17
2010;Univ.;28;18
2010;Univ.;18;2
2010;Univ.;43;10
2010;Univ.;8;4
2010;Univ.;20;2
2010;Univ.;8;9
2010;Univ.;9;6
2010;Univ.;13;2
2010;Univ.;59;16
2010;Univ.;40;18
2010;Univ.;10;25
2010;Univ.;48;36
2010;Univ.;11;43
2010;Univ.;11;28
2010;Univ.;2;5
2010;Univ.;12;17
2010;Univ.;55;28
2010;Univ.;42;25
2010;Univ.;;19
2010;Univ.;1;16
2010;Univ.;1;2
2010;Univ.;15;56
2010;Univ.;9;5
2010;Univ.;5;4
2010;Univ.;5;66
2010;Univ.;54;41
2010;Univ.;41;51
2010;Univ.;5;35
2010;Univ.;37;61
2010;Univ.;6;
2010;Univ.;;
2010;Univ.;8;3
2010;Univ.;;
2010;Univ.;1;117
2010;Univ.;;
2010;Univ.;;10
2010;Univ.;18;67
2010;Univ.;34;116
2010;Univ.;9;27
2010;Univ.;7;7
2010;Univ.;11;5
2010;Univ.;;
2010;Univ.;;
2010;Univ.;56;42
2010;Univ.;46;20
2010;Univ.;23;17
2010;Univ.;32;39
2010;Univ.;23;24
2010;Univ.;;
2010;Univ.;98;28
2010;Univ.;12;3
2010;Univ.;45;100
2010;Univ.;17;11
2010;Univ.;7;30
2010;Univ.;40;32
2010;Univ.;15;19
2010;Univ.;2;5
2010;Univ.;14;7
2010;Univ.;;
2010;Univ.;8;4
2010;Univ.;;
2010;Univ.;27;17
2010;Univ.;27;17
2010;Univ.;27;17
2010;Univ.;;
2010;Univ.;27;17
2010;Univ.;;
2010;Univ.;5;4
2010;Univ.;;
2010;Univ.;41;28
2010;Univ.;11;26
2010;Univ.;;
2010;Univ.;20;18
2010;Univ.;38;40
2010;Univ.;;35
2010;Univ.;2;32
2010;Univ.;;32
2010;Univ.;;23
2010;Univ.;26;11
2010;Univ.;96;50
2010;Univ.;32;8
2010;Univ.;13;20
2010;Univ.;;
2010;Univ.;1;33
2010;Univ.;11;90
2010;Univ.;10;60
2010;Univ.;11;90
2010;Univ.;13;33
2010;Univ.;31;49
2010;Univ.;30;21
2010;Univ.;34;44
2010;Univ.;33;27
2010;Univ.;6;65
2010;Univ.;;20
2010;Univ.;8;67
2010;Univ.;50;98
2010;Univ.;18;37
2010;Univ.;24;44
2010;Univ.;18;24
2010;Univ.;13;52
2010;Univ.;3;22
2010;Univ.;22;2
2010;Univ.;91;27
2010;Univ.;91;27
2010;Univ.;91;27
2010;Univ.;22;7
2010;Univ.;39;4
2010;Univ.;39;4
2010;Univ.;3;14
2010;Univ.;39;4
2010;Univ.;14;
2010;Univ.;28;4
2010;Univ.;21;21
2010;Univ.;9;14
2010;Univ.;10;15
2010;Univ.;10;22
2010;Univ.;21;16
2010;Univ.;1;34
2010;Univ.;28;4
2010;Univ.;19;28
2010;Univ.;16;11
2010;Univ.;6;12
2010;Univ.;32;46
2010;Univ.;12;22
2010;Univ.;25;15
2010;Univ.;17;42
2010;Univ.;7;20
2010;Univ.;28;29
2010;Univ.;14;14
2010;Univ.;40;27
2010;Univ.;3;33
2010;Univ.;10;24
2010;Univ.;;
2010;Univ.;11;35
2010;Univ.;12;17
2010;Univ.;55;39
2010;Univ.;;
2010;Univ.;47;18
2010;Univ.;6;10
2010;Univ.;5;41
2010;Univ.;16;9
2010;Univ.;40;29
2010;Univ.;17;7
2010;Univ.;14;12
2010;Univ.;15;12
2010;Univ.;5;4
2010;Univ.;2;2
2010;Univ.;;2
2010;Univ.;11;18
2010;Univ.;1;1
2010;Univ.;7;8
2010;Univ.;;
2010;Univ.;;
2010;Univ.;1;1
2010;Univ.;6;11
2010;Univ.;6;2
2010;Univ.;11;16
2010;Univ.;;
2010;Univ.;10;1
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;6;8
2010;Univ.;;
2010;Univ.;12;20
2010;Univ.;;
2010;Univ.;;
2010;Univ.;1;2
2010;Univ.;9;11
2010;Univ.;9;19
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;1
2010;Univ.;1;1
2010;Univ.;2;25
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;12;14
2010;Univ.;;2
2010;Univ.;1;1
2010;Univ.;;
2010;Univ.;2;2
2010;Univ.;18;7
2010;Univ.;1;1
2010;Univ.;14;3
2010;Univ.;12;8
2010;Univ.;37;19
2010;Univ.;;2
2010;Univ.;;1
2010;Univ.;1;22
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;10;27
2010;Univ.;8;17
2010;Univ.;;1
2010;Univ.;;2
2010;Univ.;5;24
2010;Univ.;1;19
2010;Univ.;;
2010;Univ.;;
2010;Univ.;7;5
2010;Univ.;9;7
2010;Univ.;1;
2010;Univ.;;
2010;Univ.;1;
2010;Univ.;2;7
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;3;7
2010;Univ.;7;10
2010;Univ.;11;1
2010;Univ.;18;10
2010;Univ.;1;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;12;7
2010;Univ.;5;5
2010;Univ.;;1
2010;Univ.;2;
2010;Univ.;;4
2010;Univ.;18;1
2010;Univ.;18;1
2010;Univ.;;7
2010;Univ.;;24
2010;Univ.;;19
2010;Univ.;;
2010;Univ.;17;4
2010;Univ.;;
2010;Univ.;14;34
2010;Univ.;;
2010;Univ.;;
2010;Univ.;9;29
2010;Univ.;9;33
2010;Univ.;10;47
2010;Univ.;3;6
2010;Univ.;5;7
2010;Univ.;;
2010;Univ.;17;2
2010;Univ.;1;
2010;Univ.;1;
2010;Univ.;8;1
2010;Univ.;35;3
2010;Univ.;4;
2010;Univ.;15;7
2010;Univ.;;
2010;Univ.;7;
2010;Univ.;22;6
2010;Univ.;7;5
2010;Univ.;11;6
2010;Univ.;;
2010;Univ.;22;31
2010;Univ.;19;44
2010;Univ.;25;30
2010;Univ.;31;49
2010;Univ.;18;4
2010;Univ.;;
2010;Univ.;44;48
2010;Univ.;16;27
2010;Univ.;28;26
2010;Univ.;11;20
2010;Univ.;16;15
2010;Univ.;19;9
2010;Univ.;22;22
2010;Univ.;10;40
2010;Univ.;8;34
2010;Univ.;;42
2010;Univ.;18;45
2010;Univ.;26;59
2010;Univ.;17;52
2010;Univ.;15;35
2010;Univ.;41;19
2010;Univ.;39;15
2010;Univ.;16;28
2010;Univ.;20;34
2010;Univ.;21;45
2010;Univ.;12;37
2010;Univ.;5;44
2010;Univ.;55;2
2010;Univ.;61;10
2010;Univ.;68;12
2010;Univ.;69;17
2010;Univ.;72;32
2010;Univ.;60;5
2010;Univ.;62;1
2010;Univ.;58;2
2010;Univ.;13;30
2010;Univ.;;
2010;Univ.;72;10
2010;Univ.;68;15
2010;Univ.;76;2
2010;Univ.;7;11
2010;Univ.;9;18
2010;Univ.;0;0
2010;Univ.;10;15
2010;Univ.;0;0
2010;Univ.;15;11
2010;Univ.;15;14
2010;Univ.;68;74
2010;Univ.;0;0
2010;Univ.;15;9
2010;Univ.;40;43
2010;Univ.;7;7
2010;Univ.;0;0
2010;Univ.;2;3
2010;Univ.;20;11
2010;Univ.;75;53
2010;Univ.;24;21
2010;Univ.;45;32
2010;Univ.;13;15
2010;Univ.;29;23
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;21;14
2010;Univ.;0;1
2010;Univ.;13;4
2010;Univ.;17;15
2010;Univ.;35;31
2010;Univ.;1;0
2010;Univ.;55;49
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;5;19
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;18;10
2010;Univ.;8;2
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;39;50
2010;Univ.;5;7
2010;Univ.;33;50
2010;Univ.;3;0
2010;Univ.;51;50
2010;Univ.;12;16
2010;Univ.;39;56
2010;Univ.;6;7
2010;Univ.;45;39
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;12;6
2010;Univ.;8;4
2010;Univ.;0;0
2010;Univ.;11;4
2010;Univ.;13;19
2010;Univ.;6;8
2010;Univ.;13;18
2010;Univ.;18;44
2010;Univ.;19;26
2010;Univ.;12;8
2010;Univ.;17;22
2010;Univ.;13;4
2010;Univ.;12;6
2010;Univ.;29;15
2010;Univ.;11;8
2010;Univ.;16;1
2010;Univ.;3;8
2010;Univ.;26;15
2010;Univ.;8;14
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;13;12
2010;Univ.;25;33
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;14;5
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;34;53
2010;Univ.;10;38
2010;Univ.;10;13
2010;Univ.;9;21
2010;Univ.;6;10
2010;Univ.;3;11
2010;Univ.;7;20
2010;Univ.;7;20
2010;Univ.;24;46
2010;Univ.;10;33
2010;Univ.;11;28
2010;Univ.;11;20
2010;Univ.;5;12
2010;Univ.;7;19
2010;Univ.;0;0
2010;Univ.;12;13
2010;Univ.;3;18
2010;Univ.;1;10
2010;Univ.;6;40
2010;Univ.;5;12
2010;Univ.;9;33
2010;Univ.;2;11
2010;Univ.;21;20
2010;Univ.;26;27
2010;Univ.;19;15
2010;Univ.;;
2010;Univ.;14;11
2010;Univ.;17;27
2010;Univ.;15;11
2010;Univ.;26;32
2010;Univ.;41;48
2010;Univ.;14;19
2010;Univ.;25;17
2010;Univ.;2;27
2010;Univ.;0;47
2010;Univ.;0;14
2010;Univ.;0;19
2010;Univ.;0;20
2010;Univ.;0;0
2010;Univ.;0;15
2010;Univ.;0;16
2010;Univ.;0;20
2010;Univ.;0;39
2010;Univ.;0;26
2010;Univ.;0;0
2010;Univ.;4;20
2010;Univ.;13;27
2010;Univ.;1;27
2010;Univ.;2;24
2010;Univ.;2;21
2010;Univ.;4;27
2010;Univ.;4;23
2010;Univ.;14;49
2010;Univ.;5;15
2010;Univ.;10;26
2010;Univ.;4;5
2010;Univ.;8;16
2010;Univ.;0;0
2010;Univ.;45;16
2010;Univ.;54;16
2010;Univ.;18;9
2010;Univ.;51;19
2010;Univ.;22;13
2010;Univ.;50;26
2010;Univ.;9;6
2010;Univ.;60;25
2010;Univ.;19;3
2010;Univ.;49;18
2010;Univ.;16;6
2010;Univ.;6;2
2010;Univ.;19;9
2010;Univ.;18;13
2010;Univ.;10;10
2010;Univ.;14;14
2010;Univ.;13;23
2010;Univ.;10;24
2010;Univ.;12;20
2010;Univ.;0;0
2010;Univ.;17;11
2010;Univ.;2;20
2010;Univ.;34;12
2010;Univ.;28;2
2010;Univ.;23;3
2010;Univ.;23;7
2010;Univ.;24;11
2010;Univ.;17;33
2010;Univ.;5;11
2010;Univ.;12;28
2010;Univ.;8;80
2010;Univ.;14;83
2010;Univ.;10;60
2010;Univ.;20;104
2010;Univ.;18;75
2010;Univ.;8;74
2010;Univ.;12;73
2010;Univ.;3;8
2010;Univ.;4;34
2010;Univ.;4;38
2010;Univ.;9;19
2010;Univ.;35;40
2010;Univ.;40;36
2010;Univ.;20;39
2010;Univ.;46;55
2010;Univ.;39;56
2010;Univ.;41;35
2010;Univ.;3;52
2010;Univ.;7;17
2010;Univ.;1;20
2010;Univ.;7;36
2010;Univ.;15;57
2010;Univ.;6;48
2010;Univ.;4;26
2010;Univ.;2;27
2010;Univ.;9;30
2010;Univ.;7;31
2010;Univ.;10;12
2010;Univ.;4;3
2010;Univ.;3;14
2010;Univ.;16;25
2010;Univ.;4;19
2010;Univ.;5;1
2010;Univ.;0;0
2010;Univ.;50;12
2010;Univ.;27;3
2010;Univ.;22;5
2010;Univ.;3;8
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;39;6
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;14;6
2010;Univ.;39;4
2010;Univ.;24;9
2010;Univ.;33;8
2010;Univ.;28;10
2010;Univ.;48;8
2010;Univ.;13;3
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;2;0
2010;Univ.;1;0
2010;Univ.;11;0
2010;Univ.;107;14
2010;Univ.;13;5
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;11;1
2010;Univ.;0;0
2010;Univ.;24;4
2010;Univ.;0;0
2010;Univ.;1;0
2010;Univ.;0;0
2010;Univ.;17;0
2010;Univ.;53;4
2010;Univ.;37;7
2010;Univ.;126;14
2010;Univ.;14;3
2010;Univ.;;
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;;
2010;Univ.;0;0
2010;Univ.;13;2
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;12;1
2010;Univ.;18;3
2010;Univ.;25;2
2010;Univ.;20;2
2010;Univ.;30;8
2010;Univ.;10;0
2010;Univ.;14;3
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;2;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;0;0
2010;Univ.;1;0
2010;Univ.;0;0
2010;Univ.;4;1
2010;Univ.;5;0
2010;Univ.;0;0
2010;Univ.;18;1
2010;Univ.;0;0
2010;Univ.;284;152
2010;Univ.;133;95
2010;Univ.;81;50
2010;Univ.;11;18
2010;Univ.;16;10
2010;Univ.;18;33
2010;Univ.;11;20
2010;Univ.;71;72
2010;Univ.;38;48
2010;Univ.;4;2
2010;Univ.;;
2010;Univ.;;5
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;217;57
2010;Univ.;73;20
2010;Univ.;8;15
2010;Univ.;8;7
2010;Univ.;15;11
2010;Univ.;60;51
2010;Univ.;89;67
2010;Univ.;10;12
2010;Univ.;20;30
2010;Univ.;23;14
2010;Univ.;409;144
2010;Univ.;111;62
2010;Univ.;11;10
2010;Univ.;11;13
2010;Univ.;21;10
2010;Univ.;81;50
2010;Univ.;73;67
2010;Univ.;25;13
2010;Univ.;14;20
2010;Univ.;19;8
2010;Univ.;46;29
2010;Univ.;33;22
2010;Univ.;69;67
2010;Univ.;10;10
2010;Univ.;15;13
2010;Univ.;3;4
2010;Univ.;3;1
2010;Univ.;45;73
2010;Univ.;5;18
2010;Univ.;54;35
2010;Univ.;24;17
2010;Univ.;9;23
2010;Univ.;3;8
2010;Univ.;18;23
2010;Univ.;6;10
2010;Univ.;12;32
2010;Univ.;34;41
2010;Univ.;102;182
2010;Univ.;42;47
2010;Univ.;11;13
2010;Univ.;26;28
2010;Univ.;2;8
2010;Univ.;14;7
2010;Univ.;2;2
2010;Univ.;13;7
2010;Univ.;14;24
2010;Univ.;18;33
2010;Univ.;64;72
2010;Univ.;31;54
2010;Univ.;31;24
2010;Univ.;1;14
2010;Univ.;4;11
2010;Univ.;16;68
2010;Univ.;4;32
2010;Univ.;9;39
2010;Univ.;1;4
2010;Univ.;36;36
2010;Univ.;164;148
2010;Univ.;73;84
2010;Univ.;26;21
2010;Univ.;20;15
2010;Univ.;;11
2010;Univ.;;16
2010;Univ.;1;49
2010;Univ.;1;65
2010;Univ.;;51
2010;Univ.;4;15
2010;Univ.;4;10
2010;Univ.;3;25
2010;Univ.;8;56
2010;Univ.;5;23
2010;Univ.;39;14
2010;Univ.;170;77
2010;Univ.;86;21
2010;Univ.;80;38
2010;Univ.;;
2010;Univ.;4;21
2010;Univ.;24;51
2010;Univ.;15;29
2010;Univ.;2;11
2010;Univ.;116;135
2010;Univ.;22;23
2010;Univ.;;16
2010;Univ.;2;43
2010;Univ.;1;34
2010;Univ.;5;10
2010;Univ.;8;12
2010;Univ.;7;11
2010;Univ.;4;3
2010;Univ.;4;3
2010;Univ.;18;6
2010;Univ.;31;18
2010;Univ.;26;5
2010;Univ.;2;4
2010;Univ.;6;16
2010;Univ.;22;79
2010;Univ.;32;175
2010;Univ.;14;111
2010;Univ.;24;123
2010;Univ.;44;45
2010;Univ.;102;99
2010;Univ.;66;74
2010;Univ.;44;43
2010;Univ.;18;27
2010;Univ.;6;38
2010;Univ.;27;169
2010;Univ.;16;92
2010;Univ.;27;31
2010;Univ.;83;141
2010;Univ.;51;102
2010;Univ.;70;73
2010;Univ.;24;28
2010;Univ.;58;138
2010;Univ.;28;56
2010;Univ.;7;35
2010;Univ.;14;113
2010;Univ.;8;59
2010;Univ.;30;37
2010;Univ.;56;4
2010;Univ.;10;4
2010;Univ.;55;10
2010;Univ.;23;4
2010;Univ.;113;38
2010;Univ.;56;14
2010;Univ.;12;3
2010;Univ.;23;2
2010;Univ.;98;21
2010;Univ.;90;28
2010;Univ.;19;3
2010;Univ.;30;4
2010;Univ.;16;
2010;Univ.;58;45
2010;Univ.;9;9
2010;Univ.;20;3
2010;Univ.;6;2
2010;Univ.;151;18
2010;Univ.;71;2
2010;Univ.;49;5
2010;Univ.;13;2
2010;Univ.;13;4
2010;Univ.;25;5
2010;Univ.;17;
2010;Univ.;15;1
2010;Univ.;43;10
2010;Univ.;11;1
2010;Univ.;13;8
2010;Univ.;37;30
2010;Univ.;17;18
2010;Univ.;11;7
2010;Univ.;29;4
2010;Univ.;76;2
2010;Univ.;17;3
2010;Univ.;;
2010;Univ.;20;28
2010;Univ.;;
2010;Univ.;10;34
2010;Univ.;;
2010;Univ.;18;11
2010;Univ.;4;4
2010;Univ.;6;
2010;Univ.;35;2
2010;Univ.;;
2010;Univ.;;
2010;Univ.;8;5
2010;Univ.;;
2010;Univ.;;
2010;Univ.;13;33
2010;Univ.;12;18
2010;Univ.;13;16
2010;Univ.;12;3
2010;Univ.;6;11
2010;Univ.;11;20
2010;Univ.;5;20
2010;Univ.;16;12
2010;Univ.;11;14
2010;Univ.;;
2010;Univ.;4;20
2010;Univ.;;
2010;Univ.;9;12
2010;Univ.;2;47
2010;Univ.;;
2010;Univ.;13;9
2010;Univ.;15;6
2010;Univ.;;
2010;Univ.;15;7
2010;Univ.;;
2010;Univ.;7;5
2010;Univ.;;
2010;Univ.;7;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;4;
2010;Univ.;8;30
2010;Univ.;2;12
2010;Univ.;;15
2010;Univ.;6;18
2010;Univ.;1;3
2010;Univ.;1;2
2010;Univ.;29;6
2010;Univ.;7;3
2010;Univ.;13;19
2010;Univ.;5;7
2010;Univ.;27;13
2010;Univ.;;
2010;Univ.;17;2
2010;Univ.;13;49
2010;Univ.;15;27
2010;Univ.;7;1
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;85;45
2010;Univ.;171;65
2010;Univ.;27;19
2010;Univ.;46;73
2010;Univ.;10;17
2010;Univ.;27;10
2010;Univ.;81;53
2010;Univ.;1;24
2010;Univ.;11;5
2010;Univ.;7;23
2010;Univ.;18;136
2010;Univ.;13;11
2010;Univ.;69;34
2010;Univ.;13;14
2010;Univ.;25;11
2010;Univ.;15;15
2010;Univ.;24;36
2010;Univ.;30;47
2010;Univ.;22;59
2010;Univ.;36;38
2010;Univ.;56;44
2010;Univ.;;
2010;Univ.;1;34
2010;Univ.;;10
2010;Univ.;;
2010;Univ.;18;90
2010;Univ.;;77
2010;Univ.;10;76
2010;Univ.;7;42
2010;Univ.;40;54
2010;Univ.;38;49
2010;Univ.;48;49
2010;Univ.;5;35
2010;Univ.;11;60
2010;Univ.;38;94
2010;Univ.;32;62
2010;Univ.;21;43
2010;Univ.;73;18
2010;Univ.;79;31
2010;Univ.;23;13
2010;Univ.;5;7
2010;Univ.;9;14
2010;Univ.;8;10
2010;Univ.;38;20
2010;Univ.;;
2010;Univ.;;
2010;Univ.;68;40
2010;Univ.;15;8
2010;Univ.;36;14
2010;Univ.;;
2010;Univ.;;
2010;Univ.;26;37
2010;Univ.;20;19
2010;Univ.;39;23
2010;Univ.;19;6
2010;Univ.;47;23
2010;Univ.;;
2010;Univ.;16;22
2010;Univ.;6;7
2010;Univ.;10;10
2010;Univ.;;
2010;Univ.;55;58
2010;Univ.;17;15
2010;Univ.;13;15
2010;Univ.;22;43
2010;Univ.;16;46
2010;Univ.;;
2010;Univ.;70;62
2010;Univ.;25;17
2010;Univ.;21;20
2010;Univ.;62;53
2010;Univ.;27;25
2010;Univ.;6;114
2010;Univ.;4;25
2010;Univ.;5;68
2010;Univ.;1;26
2010;Univ.;4;23
2010;Univ.;5;8
2010;Univ.;1;5
2010;Univ.;2;11
2010;Univ.;2;14
2010;Univ.;3;20
2010;Univ.;3;18
2010;Univ.;5;17
2010;Univ.;6;27
2010;Univ.;6;23
2010;Univ.;4;15
2010;Univ.;7;7
2010;Univ.;13;16
2010;Univ.;15;24
2010;Univ.;3;7
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;27;25
2010;Univ.;13;32
2010;Univ.;;
2010;Univ.;133;29
2010;Univ.;32;9
2010;Univ.;41;16
2010;Univ.;100;47
2010;Univ.;56;32
2010;Univ.;60;28
2010;Univ.;20;19
2010;Univ.;55;48
2010;Univ.;24;21
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;5;10
2010;Univ.;45;68
2010;Univ.;14;38
2010;Univ.;27;62
2010;Univ.;16;37
2010;Univ.;17;16
2010;Univ.;14;12
2010;Univ.;;
2010;Univ.;27;50
2010;Univ.;36;61
2010;Univ.;34;126
2010;Univ.;17;73
2010;Univ.;16;84
2010;Univ.;25;134
2010;Univ.;15;74
2010;Univ.;31;91
2010;Univ.;17;84
2010;Univ.;71;46
2010;Univ.;21;24
2010;Univ.;32;18
2010;Univ.;76;52
2010;Univ.;36;42
2010;Univ.;36;34
2010;Univ.;22;15
2010;Univ.;26;93
2010;Univ.;6;22
2010;Univ.;14;93
2010;Univ.;6;40
2010;Univ.;49;72
2010;Univ.;12;13
2010;Univ.;12;24
2010;Univ.;77;78
2010;Univ.;27;28
2010;Univ.;19;26
2010;Univ.;18;29
2010;Univ.;21;68
2010;Univ.;50;83
2010;Univ.;18;17
2010;Univ.;70;74
2010;Univ.;;
2010;Univ.;27;67
2010;Univ.;17;43
2010;Univ.;18;15
2010;Univ.;21;10
2010;Univ.;27;2
2010;Univ.;55;8
2010;Univ.;5;
2010;Univ.;32;5
2010;Univ.;65;18
2010;Univ.;64;24
2010;Univ.;9;7
2010;Univ.;30;7
2010;Univ.;3;4
2010;Univ.;18;7
2010;Univ.;12;8
2010;Univ.;30;6
2010;Univ.;;
2010;Univ.;;
2010;Univ.;19;2
2010;Univ.;2;
2010;Univ.;;
2010;Univ.;4;1
2010;Univ.;;
2010;Univ.;7;7
2010;Univ.;7;5
2010;Univ.;5;9
2010;Univ.;;
2010;Univ.;;
2010;Univ.;10;3
2010;Univ.;9;17
2010;Univ.;3;12
2010;Univ.;3;18
2010;Univ.;;
2010;Univ.;6;3
2010;Univ.;21;7
2010;Univ.;;
2010;Univ.;2;40
2010;Univ.;2;41
2010;Univ.;1;36
2010;Univ.;;34
2010;Univ.;4;14
2010;Univ.;1;28
2010;Univ.;122;25
2010;Univ.;12;9
2010;Univ.;14;19
2010;Univ.;2;13
2010;Univ.;;
2010;Univ.;122;19
2010;Univ.;65;14
2010;Univ.;;
2010;Univ.;;
2010;Univ.;16;20
2010;Univ.;4;7
2010;Univ.;43;31
2010;Univ.;4;30
2010;Univ.;;
2010;Univ.;10;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;29;2
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;54;4
2010;Univ.;81;7
2010;Univ.;;
2010;Univ.;12;9
2010;Univ.;6;8
2010;Univ.;22;24
2010;Univ.;13;10
2010;Univ.;14;11
2010;Univ.;24;27
2010;Univ.;14;9
2010;Univ.;25;23
2010;Univ.;16;6
2010;Univ.;60;45
2010;Univ.;26;14
2010;Univ.;12;14
2010;Univ.;2;2
2010;Univ.;1;
2010;Univ.;3;4
2010;Univ.;1;
2010;Univ.;;
2010;Univ.;;1
2010;Univ.;2;2
2010;Univ.;71;68
2010;Univ.;25;13
2010;Univ.;23;21
2010;Univ.;20;16
2010;Univ.;27;56
2010;Univ.;24;44
2010;Univ.;7;10
2010;Univ.;36;77
2010;Univ.;43;59
2010;Univ.;5;21
2010;Univ.;5;21
2010;Univ.;10;43
2010;Univ.;2;12
2010;Univ.;12;52
2010;Univ.;8;42
2010;Univ.;34;48
2010;Univ.;26;40
2010;Univ.;16;16
2010;Univ.;58;65
2010;Univ.;59;67
2010;Univ.;25;16
2010;Univ.;;22
2010;Univ.;;81
2010;Univ.;;28
2010;Univ.;11;39
2010;Univ.;4;26
2010;Univ.;14;80
2010;Univ.;4;22
2010;Univ.;12;19
2010;Univ.;14;39
2010;Univ.;99;43
2010;Univ.;43;13
2010;Univ.;84;20
2010;Univ.;70;13
2010;Univ.;50;41
2010;Univ.;18;37
2010;Univ.;26;28
2010;Univ.;6;18
2010;Univ.;37;81
2010;Univ.;18;41
2010;Univ.;21;16
2010;Univ.;24;125
2010;Univ.;19;126
2010;Univ.;23;90
2010;Univ.;43;129
2010;Univ.;22;102
2010;Univ.;20;62
2010;Univ.;20;56
2010;Univ.;72;81
2010;Univ.;76;76
2010;Univ.;60;59
2010;Univ.;78;91
2010;Univ.;30;26
2010;Univ.;13;82
2010;Univ.;15;91
2010;Univ.;10;70
2010;Univ.;9;107
2010;Univ.;26;65
2010;Univ.;13;64
2010;Univ.;56;6
2010;Univ.;34;3
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;16;10
2010;Univ.;17;11
2010;Univ.;15;9
2010;Univ.;12;7
2010;Univ.;;
2010;Univ.;10;14
2010;Univ.;;
2010;Univ.;6;15
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;19;3
2010;Univ.;;
2010;Univ.;15;1
2010;Univ.;;
2010;Univ.;24;9
2010;Univ.;21;5
2010;Univ.;11;20
2010;Univ.;8;15
2010;Univ.;;
2010;Univ.;10;12
2010;Univ.;5;23
2010;Univ.;14;29
2010;Univ.;2;20
2010;Univ.;;
2010;Univ.;4;22
2010;Univ.;;
2010;Univ.;18;18
2010;Univ.;28;23
2010;Univ.;12;13
2010;Univ.;21;12
2010;Univ.;21;15
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;3;35
2010;Univ.;;28
2010;Univ.;3;28
2010;Univ.;4;27
2010;Univ.;;
2010;Univ.;;
2010;Univ.;;
2010;Univ.;12;37
2010;Univ.;3;35
2010;Univ.;5;19
2010;Univ.;;
2010;Univ.;23;60
2010;Univ.;8;31
